"area","ratio","pd","azi","comp","vidro","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta"
57.87,1,2.5,0,"tm20","duplo_fs39-87",80,10,1,"off",150,2,19.04189498,14.1674315068493,21603,23.7579908675799,17.1278538812785,59.1141552511415,11.8827418508209,35.7291214907181,7552387983.14678,3957214709.91202,-1.08675799086757,-2.3173515981735,3.40410958904109,0.8221938579923,0.845091794123,-1476067020.89887,-1180573223.07923
38.58,1,2.5,0,"tm10","simples_fs39",80,50,0.45,"on",150,2,19.04189498,14.1674315068493,21603,26.5068493150685,13.4634703196347,60.0296803652968,9.84484267648277,36.4703162968848,5991270660.67825,3759967784.26939,2.28995433789957,-6.84246575342467,4.5525114155251,-1.08351874470573,1.5201920825376,-1381592726.36723,48142266.6947541
57.87,0.5,5,270,"tm20","duplo_fs87-87",20,30,1,"off",150,2,19.04189498,14.1674315068493,21603,36.1004566210046,6.29908675799087,57.6004566210045,8.92805508047442,30.8215975668461,3297206531.00733,13333049501.716,8.88812785388123,-12.310502283105,3.42237442922371,-0.97127683013289,-3.4163653409607,-8934212625.67519,2193199175.38506
57.87,1,5,0,"ref","simples_fs39",20,10,0.45,"on",50,2,19.04189498,14.1674315068493,21603,37.1415525114155,7.5159817351598,55.3424657534247,8.54783017965964,30.7758919172622,3480832810.07094,15966085723.8919,9.45890410958903,-11.7397260273973,2.28082191780826,-1.39342411599275,-3.9170832529713,-8751512870.83303,5473329696.61579
57.87,2.5,2.5,270,"tv","simples_fs87",20,10,1,"on",0,2,19.04189498,14.1674315068493,21603,35.4703196347032,6.56392694063927,57.9657534246576,9.72587384669117,30.8221052731737,2389606062.92521,7269357032.57755,10.865296803653,-13.2557077625571,2.39041095890413,-1.29920149859903,-4.2688505316351,-7006145109.40827,2026469189.21465
77.16,1,2.5,270,"sfar","simples_fs39",60,50,1,"on",0,2,19.04189498,14.1674315068493,21603,27.716894977169,11.3333333333333,60.9497716894977,10.0544001276586,35.8356123492356,7728302255.69661,7043048716.74063,3.50913242009133,-7.67123287671235,4.162100456621,-1.228272106536,1.0653602943643,-2809941359.97205,947862752.483371
57.87,0.5,2.5,90,"sfar","duplo_fs87-87",80,50,1,"on",150,2,19.04189498,14.1674315068493,21603,21.9200913242009,8.28538812785389,69.7945205479452,12.4093963183281,33.6351619502143,3757520885.58044,2149929720.43949,-2.5570776255708,-10.9086757990868,13.4657534246575,1.5288744611194,-1.1085403225502,-5607022933.84948,-3308687038.2286
77.16,2.5,2.5,0,"tv","duplo_fs87-87",80,30,0.45,"on",150,2,19.04189498,14.1674315068493,21603,25.1095890410959,15.4566210045662,59.4337899543379,10.9194242947601,36.8768361808249,9696107421.89307,5318304425.81295,0.130136986301332,-3.18036529680369,3.05022831050227,-0.250043188201101,2.16450856049151,-695664182.979448,-1263560941.26486
38.58,0.5,5,180,"tm10","simples_fs39",20,50,1,"on",50,2,19.04189498,14.1674315068493,21603,34.1210045662101,5.90639269406393,59.972602739726,9.71719172056494,30.2784117288469,2544462970.42848,10423404330.4993,6.68493150684933,-14.6232876712328,7.93835616438353,0.161460269211322,-4.6611922017962,-8744946905.44323,1611571596.04976
57.87,0.5,5,0,"tv","duplo_fs87-87",60,50,0.45,"on",0,2,19.04189498,14.1674315068493,21603,26.0091324200913,16.0639269406393,57.9269406392694,9.58159811854722,35.328701951886,12333584271.3933,8277605439.97335,-2.10273972602743,-3.62100456621007,5.72374429223743,-0.14260169695309,0.482667249129307,-1138373055.97581,-3490865954.59357
77.16,0.5,5,90,"tv","duplo_fs87-87",60,50,0.45,"on",50,2,19.04189498,14.1674315068493,21603,26.4748858447489,14.4086757990868,59.1164383561644,9.69573756758413,34.7142799185713,12434048060.3683,10148009881.2018,-1.16666666666664,-4.03196347031967,5.19863013698634,-0.166578215122779,0.250519987436299,-2526843997.80353,-3349511894.55735
77.16,2.5,2.5,0,"sfiso","simples_fs39",20,10,1,"on",50,2,19.04189498,14.1674315068493,21603,38.3219178082192,5.25799086757991,56.4200913242009,9.2159890981868,30.3896937217753,2260809315.85468,11003689948.7995,13.3424657534246,-13.37899543379,0.0365296803652937,-1.9534783847744,-4.3226338985581,-8130962289.01784,4421824581.72174
77.16,1,5,180,"tm10","simples_fs39",20,50,1,"off",50,2,19.04189498,14.1674315068493,21603,36.9680365296804,6.62785388127855,56.4041095890411,8.2675834763998,31.5997220384716,4422499077.607,17511010992.8069,9.9566210045662,-12.5045662100456,2.5479452054795,-1.7755449351286,-3.1553535029804,-10308624780.9034,5438283801.22019
57.87,0.5,2.5,0,"ref","simples_fs39",80,10,1,"off",0,2,19.04189498,14.1674315068493,21603,23.6164383561644,22.0958904109589,54.2876712328767,10.3522758293348,37.7451517997567,13098691854.617,4939036577.12541,-1.88127853881277,2.36757990867577,-0.48630136986304,-0.488956391038199,2.78150155983,3428641562.94241,-809211230.75425
57.87,2.5,5,270,"sfiso","simples_fs87",20,50,0.45,"off",0,2,19.04189498,14.1674315068493,21603,26.1301369863014,10.8835616438356,62.986301369863,10.9989054711451,35.7409014729988,6121001337.17941,4351173076.62039,-1.31963470319637,-8.84474885844749,10.1643835616438,1.10880465762167,0.785219237900698,-6869500902.08852,-6459091096.06927
57.87,2.5,5,90,"sfar","simples_fs39",80,50,0.45,"on",0,2,19.04189498,14.1674315068493,21603,24.6141552511415,20.7534246575342,54.6324200913242,9.48821469455089,37.3546618065972,18625289337.9596,9090902994.33683,-3.11187214611873,0.652968036529633,2.45890410958903,-0.293834688070529,2.1504814613079,5116286965.68252,-1857969634.50382
38.58,2.5,2.5,0,"sfar","duplo_fs87-87",80,10,1,"on",0,2,19.04189498,14.1674315068493,21603,15.0388127853881,13.0045662100457,71.9566210045662,13.5363308944217,34.5766061533676,4035711413.21196,777745027.597061,-9.15753424657531,-6.88127853881278,16.0388127853881,2.625797208609,-0.2487975078948,-3178673030.73755,-3067730952.70849
77.16,2.5,5,90,"tm10","simples_fs87",20,10,1,"on",50,2,19.04189498,14.1674315068493,21603,37.2442922374429,5.58219178082191,57.1735159817352,10.1473830452947,29.4977274732726,2709025355.78757,16871894933.1478,9.43607305936077,-14.1073059360731,4.67123287671234,0.238765419792799,-5.6469226505343,-13020769262.492,3702583378.0128
57.87,0.5,2.5,180,"sfiso","simples_fs87",80,30,0.45,"on",50,2,19.04189498,14.1674315068493,21603,17.796803652968,12.2123287671233,69.9908675799087,12.9165600435832,34.3019973376594,5112474627.96465,1638942614.13652,-6.71004566210049,-7.89041095890412,14.6004566210046,2.0520554175759,-0.715076389507097,-4769977798.39642,-3807701225.65729
77.16,0.5,2.5,90,"tm20","duplo_fs87-87",60,30,0.45,"on",150,2,19.04189498,14.1674315068493,21603,27.5913242009132,12.5799086757991,59.8287671232877,11.2334783302879,34.0525810867335,6533120245.30847,6499569317.67017,2.84931506849314,-6.15068493150686,3.30136986301369,0.2271660220249,-0.670784427681504,-4487152411.50168,-256554615.75583
57.87,2.5,5,180,"tm10","duplo_fs87-87",80,30,1,"on",0,2,19.04189498,14.1674315068493,21603,23.3401826484018,18.7260273972603,57.9337899543379,9.5161683873813,37.2796495196104,16786223626.0968,7865176333.39235,-3.20319634703196,-0.60273972602739,3.80593607305934,-0.40960430420348,2.5622047942614,4218596766.86966,-2403699414.90723
38.58,1,5,270,"tm20","simples_fs39",20,50,0.45,"on",150,2,19.04189498,14.1674315068493,21603,35.0525114155251,6.61643835616437,58.3310502283105,8.78948649995147,31.0193394775665,2698834264.95662,9306857911.62421,8.1826484018265,-13.1004566210046,4.91780821917807,-1.08732008069819,-3.6093344914893,-7158107570.62917,1485659009.37822
57.87,0.5,5,180,"sfiso","simples_fs87",20,50,0.45,"on",50,2,19.04189498,14.1674315068493,21603,35.0547945205479,7.71004566210044,57.2351598173516,8.11749254772972,31.482055880485,4460484553.96825,14894603919.2613,7.42465753424656,-12.1301369863014,4.70547945205481,-1.57570569204139,-3.3858489668292,-9297777879.45853,3529852612.54787
77.16,2.5,2.5,90,"tm10","simples_fs39",60,30,0.45,"off",0,2,19.04189498,14.1674315068493,21603,27.851598173516,15.7351598173516,56.4132420091324,9.87472441652455,37.1504770506639,10707525675.0221,7175092188.50061,2.99543378995437,-4.03196347031965,1.03652968036524,-1.18417364409245,1.94604201556511,-718630026.544849,582899577.379551
57.87,1,5,180,"sfiso","simples_fs39",80,30,1,"on",50,2,19.04189498,14.1674315068493,21603,25.2716894977169,17.4474885844749,57.2808219178082,9.22129016828488,36.8195281117284,14847857908.1056,8495170933.70027,-1.68721461187217,-2.18264840182649,3.86986301369864,-0.69727152656103,2.0133445800785,2181337643.94109,-1534411583.44247
57.87,1,2.5,90,"sfar","simples_fs39",20,50,0.45,"off",150,2,19.04189498,14.1674315068493,21603,28.2762557077626,6.31050228310501,65.4132420091324,11.9225924140207,31.6921219161097,2347400651.82204,3075994865.81864,4.10273972602743,-13.3607305936073,9.25799086757993,0.884081058706901,-3.299174446801,-6904888268.85239,-1908260845.14075
57.87,2.5,2.5,270,"sfar","simples_fs39",20,50,1,"on",0,2,19.04189498,14.1674315068493,21603,27.3767123287671,6.57990867579907,66.0433789954338,11.6299579612587,31.6760892949588,2505556277.2959,3045294638.20728,2.7716894977169,-13.2397260273973,10.4680365296804,0.604882615968501,-3.41486650985,-6890194895.03758,-2197593205.15562
38.58,2.5,5,0,"sfiso","duplo_fs39-87",20,10,0.45,"off",50,2,19.04189498,14.1674315068493,21603,36.3036529680365,8.3447488584475,55.351598173516,8.23697985388718,31.3080109005433,3244614942.5001,11706649378.0173,8.97488584474886,-11.1735159817351,2.19863013698633,-1.56780591793586,-3.2746933134918,-6566558309.82713,3349662617.1203
38.58,2.5,2.5,270,"tv","duplo_fs39-87",60,30,0.45,"off",0,2,19.04189498,14.1674315068493,21603,25.3127853881279,15.7876712328767,58.8995433789954,10.4121255900469,36.9008751205662,6569634895.55871,3212144313.88995,1.1301369863014,-4.74885844748863,3.6187214611872,-0.468015882733701,1.715497578622,-1084609324.68678,-613954142.371348
38.58,2.5,2.5,0,"ref","duplo_fs87-87",20,30,0.45,"off",150,2,19.04189498,14.1674315068493,21603,33.6438356164383,7.40410958904111,58.9520547945206,9.49819769752657,31.3485158083882,2307997238.88422,5883993935.93636,9.4474885844749,-12.4817351598173,3.0342465753425,-1.41233598828613,-3.4768878528742,-4906387205.06529,2038517955.63081
38.58,1,2.5,0,"sfiso","simples_fs87",20,50,0.45,"off",50,2,19.04189498,14.1674315068493,21603,22.7465753424658,10.3401826484018,66.9132420091324,11.8479322897709,34.9067902994666,3830880022.83415,1664974800.47815,-1.47031963470317,-9.96575342465752,11.4360730593607,0.919570868582401,-0.0433339148805985,-3541983364.21133,-2046850717.09649
77.16,2.5,5,90,"sfar","simples_fs87",60,50,0.45,"off",50,2,19.04189498,14.1674315068493,21603,24.6872146118722,12.1643835616439,63.148401826484,11.4205972608599,36.0106030860084,9243369050.03378,4891853696.03309,-3.12100456621,-7.52511415525112,10.6461187214612,1.511979635358,0.865952962201504,-6486425568.24574,-8277457859.10188
77.16,0.5,2.5,270,"sfar","simples_fs87",60,10,1,"off",0,2,19.04189498,14.1674315068493,21603,18.972602739726,10.1940639269407,70.8333333333333,13.615218272287,33.1357026495169,4441849886.95426,2020649748.58351,-5.53424657534252,-8.34018264840181,13.8744292237443,2.4670976763,-1.4013778730274,-6184858444.69262,-4599849547.04403
57.87,1,5,270,"tm20","simples_fs87",20,50,1,"on",150,2,19.04189498,14.1674315068493,21603,34.9840182648402,5.11643835616437,59.8995433789954,10.003404366258,29.8964579353494,2435823543.083,12593376228.4018,7.96347031963474,-13.9634703196347,6.00000000000003,-0.0179467496708003,-4.6555598097743,-9592003872.31306,2467841557.75774
57.87,2.5,5,90,"sfar","simples_fs87",60,30,1,"off",50,2,19.04189498,14.1674315068493,21603,24.4109589041096,11.472602739726,64.1164383561644,11.4824892540931,35.6074972899588,7034458852.05641,3674245740.07852,-3.31506849315071,-8.62785388127856,11.9429223744292,1.70043987147168,0.403316944669498,-6474543520.22071,-7274626888.76213
77.16,0.5,5,270,"tv","simples_fs39",20,30,0.45,"on",50,2,19.04189498,14.1674315068493,21603,37.013698630137,6.05936073059362,56.9269406392694,8.81683189805301,30.3958542253734,3454193477.38466,16647034353.5108,9.76712328767126,-12.1826484018265,2.41552511415527,-1.20308175209489,-3.8077354359471,-10821174010.4905,3351346333.04106
38.58,2.5,2.5,180,"sfiso","duplo_fs87-87",20,10,1,"on",150,2,19.04189498,14.1674315068493,21603,34.5593607305936,6.64155251141551,58.7990867579909,9.32050342353605,30.8697138858477,1969822204.69411,5801760802.49721,11.3013698630137,-13.5936073059361,2.29223744292241,-1.61107769397205,-4.153044458313,-5508658752.10367,2177087700.13275
77.16,1,2.5,180,"tm20","simples_fs87",60,50,1,"on",0,2,19.04189498,14.1674315068493,21603,24.5068493150685,11.9840182648402,63.5091324200913,11.2225506392999,35.6594793928082,7856555900.88787,5262078884.90893,0.575342465753431,-7.42694063926943,6.851598173516,0.00693017511400029,0.709423213356601,-3074117049.16278,-751872885.518351
77.16,1,2.5,0,"tm10","simples_fs87",20,50,1,"on",150,2,19.04189498,14.1674315068493,21603,36.7214611872146,5.29908675799088,57.9794520547945,9.2538199391607,30.987831022244,2492173368.03276,10071444886.6251,11.6598173515982,-13.7557077625571,2.09589041095887,-1.9254659990961,-3.8663065208803,-8154004706.20686,3665243996.48582
38.58,1,2.5,180,"ref","simples_fs87",20,50,0.45,"on",0,2,19.04189498,14.1674315068493,21603,30.1529680365297,8.35159817351599,61.4954337899543,9.495679973961,32.1932708915214,2903821275.2556,4881123091.67205,6.77168949771687,-12.2557077625571,5.48401826484014,-1.4571750487812,-2.8809421873296,-4680201415.46543,1366866673.64521
38.58,0.5,2.5,180,"tv","simples_fs87",60,30,1,"on",0,2,19.04189498,14.1674315068493,21603,24.6712328767123,13.9794520547945,61.3493150684931,10.1276927305582,36.1189268995886,6717219046.05335,3287057283.51293,0.687214611872167,-6.82876712328768,6.1415525114155,-0.598450022104899,1.0255688325044,-1351628475.77771,-699783266.172283
38.58,1,2.5,270,"sfiso","simples_fs39",20,50,0.45,"off",50,2,19.04189498,14.1674315068493,21603,24.9360730593607,8.06849315068494,66.9954337899544,11.7535214733281,33.2560231631012,2648159407.74532,1853560679.46344,1.25799086757987,-12.0068493150685,10.7488584474886,0.736936793069399,-1.631273442172,-4610348550.68827,-1706085931.08752
38.58,1,2.5,90,"tv","simples_fs87",80,10,1,"off",0,2,19.04189498,14.1674315068493,21603,21.1461187214612,21.0639269406393,57.7899543378995,10.8802942920228,37.8623068385955,9342427396.59521,2446203375.4643,-2.55479452054795,0.602739726027365,1.95205479452053,-0.0294652895367999,2.7975857613038,1796328414.68413,-1168688327.29703
38.58,2.5,5,270,"tm20","simples_fs87",60,50,0.45,"on",0,2,19.04189498,14.1674315068493,21603,24.0388127853881,17.6073059360731,58.3538812785388,11.102659619354,34.3096084828204,9222434772.39015,5627080654.75986,-3.2123287671233,-2.80821917808216,6.02054794520547,1.35802633687629,-0.736635225784298,-1448754767.18019,-2725827517.50059
77.16,1,2.5,0,"tm20","simples_fs87",80,30,1,"on",150,2,19.04189498,14.1674315068493,21603,25.0616438356164,13.4269406392694,61.5114155251142,11.5605575300748,35.9367953278574,8273462827.21355,5343508421.45573,0,-5.62785388127852,5.62785388127853,0.381271591817999,1.0826577847331,-2372715247.02607,-1062692468.68355
38.58,1,5,90,"ref","duplo_fs87-87",80,50,0.45,"off",0,2,19.04189498,14.1674315068493,21603,22.5570776255708,21.8926940639269,55.5502283105023,9.74195935887448,37.4348453841249,15788761353.299,5913329602.93084,-4.58675799086757,1.7283105022831,2.8584474885845,-0.00191134302185958,2.5531231915305,5457268468.32416,-2006583274.16933
38.58,0.5,2.5,0,"sfar","duplo_fs39-87",60,10,1,"off",150,2,19.04189498,14.1674315068493,21603,18.7374429223744,9.67579908675798,71.5867579908676,13.1348964486991,32.4844573820391,2769671247.57394,1115523970.27248,-6.2283105022831,-10.8972602739726,17.1255707762557,2.4250617383776,-2.56149278305769,-5122333777.11623,-3085119884.89409
38.58,2.5,2.5,180,"tv","simples_fs87",60,10,0.45,"off",0,2,19.04189498,14.1674315068493,21603,23.2237442922374,20.4246575342466,56.351598173516,10.6675128209659,36.7084426156727,7469005327.70977,2912975301.04835,-0.034246575342467,0.189497716894999,-0.155251141552459,-0.264068296542201,1.685684271512,-9475629.0880127,-711697801.316115
57.87,2.5,5,180,"ref","simples_fs87",80,30,1,"on",50,2,19.04189498,14.1674315068493,21603,23.5570776255708,18.4155251141552,58.027397260274,9.79367323041804,36.5245241950841,15594727562.883,8400705284.9191,-2.98630136986303,-0.913242009132431,3.89954337899544,-0.132099461166741,1.8070794697351,3027100703.65582,-1868170463.38048
38.58,0.5,5,270,"tv","duplo_fs87-87",80,50,0.45,"on",0,2,19.04189498,14.1674315068493,21603,21.5844748858447,19.0022831050228,59.4132420091324,10.0920096942717,36.3349503853675,12521083606.1464,4763837469.00399,-5.42009132420093,-0.210045662100419,5.63013698630134,0.33303605959502,2.035335718916,2511213798.49571,-3878372576.22524
77.16,2.5,5,0,"sfar","simples_fs39",80,10,1,"on",50,2,19.04189498,14.1674315068493,21603,24.4634703196347,21.9885844748859,53.5479452054795,9.94274869509957,36.3963336962603,18842034524.2674,10651894389.8889,-3.2305936073059,3.62557077625573,-0.394977168949773,-0.13178662717063,1.9298620360651,4952107174.56423,-2392299768.16548
57.87,0.5,5,270,"sfar","duplo_fs39-87",80,10,1,"off",150,2,19.04189498,14.1674315068493,21603,25.3424657534246,20.1073059360731,54.5502283105023,9.71180434785799,35.805006600455,14752390711.9218,9637094515.04399,-1.8698630136987,1.4977168949772,0.372146118721439,-0.18752756274932,1.5670436926482,2520971555.23932,-1502755811.28692
77.16,1,5,90,"sfiso","duplo_fs39-87",80,50,0.45,"on",50,2,19.04189498,14.1674315068493,21603,25.3013698630137,18.162100456621,56.5365296803653,9.40425433005353,36.8592092118958,17927290396.2085,10206529380.8211,-2.21689497716896,-0.885844748858428,3.10273972602739,-0.597617497012971,2.1015236346576,3237484711.04163,-2195251036.99545
57.87,1,2.5,180,"ref","simples_fs87",80,30,0.45,"on",150,2,19.04189498,14.1674315068493,21603,25.8858447488584,15.6529680365297,58.4611872146119,10.277410755351,36.3426724367548,8131965951.62094,5120750913.03992,2.16438356164383,-4.2009132420091,2.0365296803653,-0.813885325329601,1.3512931555804,-1162257094.35844,293610318.78755
77.16,2.5,5,0,"sfiso","duplo_fs87-87",60,50,0.45,"on",150,2,19.04189498,14.1674315068493,21603,29.0593607305936,13.310502283105,57.6301369863014,9.1653363895247,34.8952091638028,11038434879.3703,12611533651.0648,1.36529680365297,-5.0525114155251,3.68721461187214,-0.9091989327455,0.4287375036076,-2851492470.33283,-432660506.989622
